"","X0.2010","X0.2011","X0.2012","X0.2013","X0.2014","X0.2015","X0.2016","X0.2017","X0.2018","X0.2019","X1.2011","X1.2012","X1.2013","X1.2014","X1.2015","X1.2016","X1.2017","X1.2018","X1.2019","X2.2012","X2.2013","X2.2014","X2.2015","X2.2016","X2.2017","X2.2018","X2.2019","X3.2013","X3.2014","X3.2015","X3.2016","X3.2017","X3.2018","X3.2019","X4.2014","X4.2015","X4.2016","X4.2017","X4.2018","X4.2019","X5.2015","X5.2016","X5.2017","X5.2018","X5.2019","X6.2016","X6.2017","X6.2018","X6.2019","X7.2017","X7.2018","X7.2019","X8.2018","X8.2019","X9"
"50",0.00152500908065144,0.00149304309073812,0.00146174714569477,0.00143110720059022,0.00140110950489165,0.00137174059629361,0.0013429872946765,0.00131483669619154,0.00128727616746986,0.00126029333995291,0.00152363579569343,0.00149237258810576,0.00146175086462568,0.00143175746275667,0.00140237949008113,0.00137360431871866,0.00134541957989801,0.00131781315864055,0.00129077318855269,0.00155008329872211,0.00151983897880969,0.00149018476840152,0.00146110915362565,0.00143260084526206,0.0014046487743594,0.00137724208793723,0.00135037014477213,0.00153794786187537,0.00150843419577442,0.00147948690549695,0.00145109512212641,0.00142324818532393,0.00139593563932565,0.00136914722901685,0.00150084206095122,0.0014719222544605,0.00144355970527835,0.00141574367558367,0.00138846363446303,0.00136170925392373,0.00147404728311202,0.00144547701385727,0.00141746049908152,0.00138998700580847,0.00136304600909043,0.00144183442719254,0.00141381990951423,0.00138634970759504,0.00135941324550254,0.00146680309150649,0.0014396087941913,0.00141291867484707,0.00145902537310072,0.00143244901225591,0.00138638656226601
"51",0.00151500266214688,0.00148087595617821,0.00144751798289191,0.00141491142593939,0.00138303935903733,0.00135188523718115,0.00132143288805637,0.00129166650364348,0.00126257063201184,0.00123413016929853,0.00157879945237912,0.00154663505833971,0.0015151259395744,0.00148425874636225,0.00145402040095207,0.00142439809202164,0.00139537926924985,0.00136695163799944,0.00133910315410797,0.00159989542066001,0.0015686671446656,0.00153804841177568,0.00150802732434992,0.00147859221697741,0.00144973165194378,0.00142143441478682,0.00139368950993885,0.00155825926426905,0.00152725672634434,0.00149687100320765,0.00146708982294487,0.00143790115779926,0.00140929321931377,0.00138125445357006,0.00152684239382595,0.00149661896300161,0.00146699379678827,0.0014379550527003,0.00140949112267089,0.00138159062841174,0.00152782281830701,0.00149845473612688,0.00146965117245021,0.00144140127600183,0.00141369440409173,0.00149368612875021,0.00146486856186518,0.0014366069699907,0.00140889062674539,0.00148158397552708,0.00145302884699784,0.00142502407226479,0.00148263915866445,0.00145487352785015,0.00141385557098785
"52",0.00167475586952235,0.00163581781334711,0.00159778506656431,0.00156063658074019,0.00152435179681684,0.00148891063373424,0.00145429347731683,0.00142048116941837,0.00138745499731936,0.00135519668337082,0.00165625546659441,0.0016178987884805,0.00158043040011753,0.001543829729894,0.00150807668260957,0.00147315162844212,0.0014390353921701,0.0014057092426447,0.00137315488250559,0.00169327189863823,0.00165615427178707,0.00161985028757898,0.00158434211043539,0.00154961229574525,0.00151564378129479,0.00148241987888513,0.00144992426613359,0.00167076170628975,0.0016344552662186,0.00159893778221801,0.00156419210990037,0.00153020147743371,0.00149694947744587,0.00146442005910462,0.00159908385401008,0.00156324484466278,0.00152820906685821,0.00149395851839922,0.00146047560055779,0.00142774310903233,0.0015838106300097,0.00154875330073518,0.0015144719583827,0.00148094942663803,0.00144816890938121,0.00154027890803033,0.00150596234799108,0.00147241034188215,0.0014396058558659,0.00158039049245339,0.0015471130906733,0.00151453639259556,0.00157141077740132,0.00153891980238042,0.00149008161515747
"53",0.00189610547798135,0.00185532518997999,0.00181542197970916,0.00177637698351235,0.00173817174344113,0.00170078819852948,0.00166420867625565,0.00162841588418781,0.00159339290180929,0.0015591231725196,0.00193563942345076,0.00189655292652628,0.00185825570586023,0.00182073182354411,0.00178396566350466,0.00174794192500503,0.0017126456162772,0.00167806204828291,0.00164417682860063,0.00197185191259627,0.00193411218993643,0.00189709477642027,0.00186078584760864,0.0018251718436515,0.00179023946422385,0.00175597566355864,0.00172236764557474,0.00196223291391012,0.00192550740329731,0.00188946925406765,0.00185410560143961,0.00181940382141124,0.00178535152625375,0.00175193656008932,0.00190972767793155,0.00187360461354564,0.00183816482761651,0.00180339539572985,0.00176928363794052,0.00173581711414825,0.00189491050780556,0.00185953045560463,0.00182481098768385,0.00179073977021203,0.00175730469964411,0.00187185518793547,0.00183742346502575,0.00180362509428461,0.00177044842555528,0.00189176417760403,0.00185819184327901,0.00182521530289352,0.00186093456015056,0.00182777327645597,0.00176310464227814
"54",0.00210149279588091,0.00206623303424344,0.00203156487624752,0.00199747839570952,0.00196396383299164,0.00193101159220755,0.00189861223847487,0.00186675649521379,0.00183543524149098,0.00180463950940814,0.00210573501662309,0.0020713715416461,0.0020375688439764,0.00200431777229305,0.00197160932461544,0.00193943464586622,0.001907785025474,0.00187665189501512,0.00184602682589399,0.00214247812532884,0.00210954452418198,0.00207711716955016,0.00204518827954725,0.00201375019190819,0.00198279536215023,0.00195231636176236,0.00192230587642267,0.00213611108051368,0.00210408451159839,0.00207253811486414,0.00204146469112191,0.00201085714911963,0.0019807085039239,0.00195101187532592,0.00206403832573209,0.00203177329206981,0.00200001262520356,0.00196874844087487,0.00193797297807194,0.00190767859710307,0.00203307666629451,0.00200104971847577,0.00196952728945044,0.001938501431561,0.00190796432234893,0.00196447167839835,0.00193228576031884,0.00190062717655217,0.00186948728724918,0.00198581461968086,0.00195452008915201,0.00192371873035798,0.00194660623967852,0.0019154366790865,0.00187444650742542
"55",0.00225196007316076,0.00220766255442086,0.00216423639667438,0.00212166445968409,0.00207992994037233,0.00203901636618893,0.00199890758860947,0.00195958777676153,0.00192104141117622,0.0018832532776627,0.00226164499327892,0.00221855115119473,0.00217627842791172,0.00213481117766583,0.00209413405281056,0.00205423199813658,0.00201509024529957,0.00197669430735422,0.00193902997339244,0.0023085882911573,0.00226717918989036,0.00222651284283138,0.00218657592721325,0.00214735535923902,0.00210883828979556,0.00207101210024403,0.00203386439828584,0.00226240183257773,0.00222135915937177,0.00218106104931089,0.00214149399512976,0.00210264473460097,0.00206450024608978,0.00202704774418947,0.00218666975154651,0.00214593958325337,0.00210596807849779,0.00206674110597644,0.00202824479760375,0.0019904655436091,0.00216133044243739,0.00212127136679501,0.00208195476417286,0.0020433668732403,0.00200549418772537,0.00211770540066034,0.00207841635120487,0.00203985621777645,0.00200201147705035,0.00212089519886745,0.00208224945657191,0.00204430789494421,0.00207609172047272,0.00203778344260104,0.00198173230426871
"56",0.00221428779913043,0.00216132592195746,0.00210963079991667,0.00205917213444898,0.00200992035168365,0.001961846585105,0.00191492265863377,0.00186912107011301,0.00182441497518912,0.00178077817157829,0.00224315428859701,0.00219188285206629,0.00214178331896516,0.00209282890327511,0.00204499343122158,0.00199825132727999,0.00195257760050164,0.00190794783115213,0.00186433815765525,0.00226899557554185,0.0022189904909464,0.00217008743956438,0.00212226213432153,0.00207549082339241,0.00202975027840433,0.00198501778290132,0.0019412711210623,0.00224874573554447,0.00219999816410038,0.00215230732649868,0.00210565031521024,0.00206000471928779,0.00201534861360124,0.00197166054830626,0.00216290541744112,0.00211491765865527,0.00206799459043551,0.00202211259079927,0.0019772485618581,0.00193337991818973,0.00214297017396504,0.0020960265369394,0.00205011124136432,0.0020052017605204,0.00196127606115574,0.00213033052201105,0.0020850022950893,0.002040638542053,0.00199721874125507,0.00217821615315683,0.00213425474636433,0.00209118058176971,0.00218645550460603,0.00214381969308304,0.00206679573251369
"57",0.00239305816165581,0.00233727312059806,0.00228278849540804,0.00222957397184025,0.00217759994231046,0.00212683748942252,0.00207725836987931,0.00202883499876864,0.00198154043421555,0.00193534836239235,0.00244821014732681,0.00239468989310318,0.00234233964367481,0.00229113382159926,0.00224104740858188,0.00219205593325226,0.00214413545920791,0.00209726257331941,0.00205141437429111,0.00253455856414832,0.00248351204623671,0.00243349361543572,0.00238448256586471,0.00233645860866361,0.0022894018635941,0.00224329285080982,0.00219811248279244,0.00253803868788063,0.00248870445255791,0.00244032917297787,0.00239289420901949,0.00234638128288726,0.00230077247206829,0.00225605020242636,0.00245108464750585,0.00240231785248379,0.00235452132191145,0.00230767575140146,0.00226176222064662,0.00221676218577833,0.00244659355642494,0.00239911456371018,0.00235255695605477,0.00230690285291032,0.00226213472072123,0.002368923377501,0.00232197198537759,0.00227595115658234,0.00223084244761297,0.00240082576974744,0.00235507974672361,0.0023102053815472,0.00238606376618703,0.00234134345594112,0.00227214429165777
"58",0.00262920819102676,0.00256772546230176,0.00250768047667537,0.00244903961323876,0.00239177003729136,0.00233583968195577,0.00228121723022261,0.00222787209741523,0.00217577441406446,0.00212489500918383,0.00275961736861899,0.00270199202106598,0.00264556998550772,0.00259032613481149,0.0025362358665404,0.00248327509199688,0.00243142022549498,0.00238064817385664,0.00233093632612733,0.00276929347246731,0.00271276259988273,0.00265738571823013,0.00260313927055715,0.00255000018079045,0.0024979458439193,0.00244695411637951,0.00239700330663377,0.0027905201116689,0.00273622426786261,0.00268298487179245,0.00263078136789211,0.00257959360055,0.0025294018063273,0.00248018660632734,0.00273188882016331,0.00267890033628426,0.00262693963194115,0.00257598677203304,0.00252602220812581,0.00247702677095228,0.00272093667434103,0.00266923667648387,0.00261851902040762,0.00256876504082381,0.00251995642709953,0.00259704770725334,0.00254522628258828,0.00249443890132828,0.00244466493019722,0.0026476125328104,0.0025973671881378,0.0025480753797663,0.00261790896988616,0.00256857419290334,0.00252368382884634
"59",0.00265945639151584,0.0025914313289156,0.00252514624940232,0.00246055664671572,0.0023976191530015,0.0023362915096926,0.00227653253913521,0.00221830211694058,0.00216156114504402,0.00210627152545298,0.00277780804367101,0.00271326856890001,0.00265022860156012,0.00258865330215903,0.0025285086406637,0.00246976137769346,0.00241237904614998,0.00235632993327415,0.00230158306311974,0.0029038904814369,0.00284260812346814,0.00278261903996073,0.00272389593825024,0.00266641210164394,0.00261014137726583,0.00255505816415803,0.00250113740163346,0.00288718063494056,0.00282757182441613,0.00276919369902763,0.002712020850016,0.00265602839321212,0.00260119195820613,0.0025474876777403,0.0027804524739539,0.00272162626635156,0.00266404464851772,0.00260768128858848,0.00255251041180485,0.00249850678872604,0.00275159070776224,0.00269394403028681,0.00263750506855725,0.00258224852055466,0.00252814961434529,0.0026838128963715,0.00262735075279622,0.00257207646164591,0.00251796503284236,0.00270149428250131,0.00264612417960965,0.00259188894800537,0.00265986533902318,0.0026054234659784,0.00255116027274736
