"","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2011","2012","2013","2014","2015","2016","2017","2018","2019","2012","2013","2014","2015","2016","2017","2018","2019","2013","2014","2015","2016","2017","2018","2019","2014","2015","2016","2017","2018","2019","2015","2016","2017","2018","2019","2016","2017","2018","2019","2017","2018","2019","2018","2019",""
"0",0.00299794150560214,0.00213635547494347,0.00219054827091566,0.00283477456046078,0.00157358885943104,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00213635547494347,0.00219054827091566,0.00283477456046078,0.00157358885943104,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00219054827091566,0.00283477456046078,0.00157358885943104,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00283477456046078,0.00157358885943104,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00157358885943104,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00189016669923687,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00167435997318349,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00211919610981581,0.00131140274722734,0.00182474437180693,0.00131140274722734,0.00182474437180693,0.00182474437180693
"1",0.000303773823008676,0.000613478584612884,0.000303532050708064,0.000151379254230104,0.000461458948611932,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000613478584612884,0.000303532050708064,0.000151379254230104,0.000461458948611932,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000303532050708064,0.000151379254230104,0.000461458948611932,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000151379254230104,0.000461458948611932,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000461458948611932,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000559533572813702,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,8.33331944446759e-05,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,8.53192361418976e-05,0.000253957289463058,0.000174596093761594,0.000253957289463058,0.000174596093761594,0.000174596093761594
"2",0.00014851448387504,7.53464807919216e-05,0.000228575782395855,0.000226945890804228,0.000229184785165825,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,7.53464807919216e-05,0.000228575782395855,0.000226945890804228,0.000229184785165825,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,0.000228575782395855,0.000226945890804228,0.000229184785165825,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,0.000226945890804228,0.000229184785165825,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,0.000229184785165825,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,7.72381491576794e-05,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,0.000240337048677065,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,8.33471550698824e-05,8.36579960730937e-05,0.0003386908582257,8.36579960730937e-05,0.0003386908582257,0.0003386908582257
"3",7.38455358158233e-05,0,7.50145903378207e-05,7.56852733865603e-05,7.54043748110178e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,0,7.50145903378207e-05,7.56852733865603e-05,7.54043748110178e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,7.50145903378207e-05,7.56852733865603e-05,7.54043748110178e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,7.56852733865603e-05,7.54043748110178e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,7.54043748110178e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,0.000228108260180282,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,7.73720730144779e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,0.000160254740936192,8.3357576495164e-05,8.36684953810807e-05,8.3357576495164e-05,8.36684953810807e-05,8.36684953810807e-05
"4",0.000149854828135244,7.36750825713488e-05,7.37811356392398e-05,0,0.000225558652392313,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,7.36750825713488e-05,7.37811356392398e-05,0,0.000225558652392313,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,7.37811356392398e-05,0,0.000225558652392313,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,0,0.000225558652392313,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,0.000225558652392313,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,0.000375816084627769,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,0,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,0.000154750132698239,8.01348188191814e-05,8.33645255599804e-05,8.01348188191814e-05,8.33645255599804e-05,8.33645255599804e-05
"5",0.000148679318781097,7.47285857764599e-05,0.000220684622548378,0.000294375658665536,0,0,7.49693750103083e-05,0,0.000232146035332627,0,7.47285857764599e-05,0.000220684622548378,0.000294375658665536,0,0,7.49693750103083e-05,0,0.000232146035332627,0,0.000220684622548378,0.000294375658665536,0,0,7.49693750103083e-05,0,0.000232146035332627,0,0.000294375658665536,0,0,7.49693750103083e-05,0,0.000232146035332627,0,0,0,7.49693750103083e-05,0,0.000232146035332627,0,0,7.49693750103083e-05,0,0.000232146035332627,0,7.49693750103083e-05,0,0.000232146035332627,0,0,0.000232146035332627,0,0.000232146035332627,0,0
"6",0,0.000222372447164307,0.00014935716675429,0,0.000146820779544929,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0.000222372447164307,0.00014935716675429,0,0.000146820779544929,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0.00014935716675429,0,0.000146820779544929,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0,0.000146820779544929,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0.000146820779544929,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0,7.45969712137748e-05,0,7.60737428433626e-05,0,7.45969712137748e-05,0,7.60737428433626e-05,0,0,7.60737428433626e-05,0,7.60737428433626e-05,0,0
"7",0,0.000143723177661969,0,0,7.33355578452546e-05,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,0.000143723177661969,0,0,7.33355578452546e-05,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,0,0,7.33355578452546e-05,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,0,7.33355578452546e-05,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,7.33355578452546e-05,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,0,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,0,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,7.45988632625216e-05,7.49758952496772e-05,0.000228247273966725,7.49758952496772e-05,0.000228247273966725,0.000228247273966725
"8",6.97719364712564e-05,0.000141174344668692,7.17973018573962e-05,7.39893425750955e-05,7.45509238723241e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,0.000141174344668692,7.17973018573962e-05,7.39893425750955e-05,7.45509238723241e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,7.17973018573962e-05,7.39893425750955e-05,7.45509238723241e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,7.39893425750955e-05,7.45509238723241e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,7.45509238723241e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,7.32424736034125e-05,0,0,0,7.49815170560457e-05,0,0,0,7.49815170560457e-05,0,0,7.49815170560457e-05,0,7.49815170560457e-05,7.49815170560457e-05
